ID,Asset_Type,Object_Group,Tag_Attribute,Equipment_Instrument_Type,Asset_Name,Asset_Description,Tag_Data_Type,IO_Type,DNP3_Point_Number,DNP3_Group_and_Variation,DNP3_Point_Data_Class,MODBUS_Register,Raw_Minimum,Raw_Maximum,Engineering_Minimum,Engineering_Maximum,Analogue_Event_Deviation_Type,Analogue_Deviation,Analogue_Deviation_Unsolicited,Digital_Event_Unsolicited,Default_Value,Site_Specific,MIN_SETPOINT,MAX_SETPOINT,Default_Value_Category,Value_Source,EU,Usage,System_Data_Reference,Hold_Up,Suppression,Component,DNP3_Control_Object,Severity,TREND,OPTIONS,Matched_Tag,RTU_DNP3_EVENT_CLASS,EquipmentType,Testing_Value,Key
4092,SP,PMP0003,_dsARst,DRV_02ARst,Pump 3,Drive Fault Auto Reset,BOOL,DI,44,g1v2 Binary Input with Flags,Class 3 <5>,153208,,,,,None <3>,,Disabled <0>,Disabled <0>,,,,,,,,,,,,Alarms,,A5,Y,X,Alarm Rationalisation.BRISBANE.Variable_speed_drive.Auto_ fault_reset,A5,STANDARD,FALSE,SP_PMP0003_dsARst
4093,SP,PMP0003,_dsAmpAlmH,DRV_02Amps,Pump 3,Current High Alarm,BOOL,DI,35,g1v2 Binary Input with Flags,Class 3 <5>,153201,,,,,None <3>,,Disabled <0>,Disabled <0>,,,,,,,,,,,,Alarms,,A5,Y,X,Alarm Rationalisation.BRISBANE.Motor_current.High,A5,STANDARD,FALSE,SP_PMP0003_dsAmpAlmH
4094,SP,PMP0003,_dsAmpAlmL,DRV_02Amps,Pump 3,Current Low Alarm,BOOL,DI,38,g1v2 Binary Input with Flags,Class 3 <5>,153202,,,,,None <3>,,Disabled <0>,Disabled <0>,,,,,,,,,,,,Alarms,,A5,Y,X,Alarm Rationalisation.BRISBANE.Motor_current.Low,A5,STANDARD,FALSE,SP_PMP0003_dsAmpAlmL
4095,SP,PMP0003,_dsHzAlmH,DRV_02VSD,Pump 3,Frequency High Alarm,BOOL,DI,149,g1v2 Binary Input with Flags,Class 3 <5>,153203,,,,,None <3>,,Disabled <0>,Disabled <0>,,,,,,,,,,,,Alarms,,A5,Y,X&&W2,Made up,A5,STANDARD,FALSE,SP_PMP0003_dsHzAlmH
4096,SP,PMP0003,_dsHzAlmL,DRV_02VSD,Pump 3,Frequency Low Alarm,BOOL,DI,152,g1v2 Binary Input with Flags,Class 3 <5>,153204,,,,,None <3>,,Disabled <0>,Disabled <0>,,,,,,,,,,,,Alarms,,A5,Y,X&&W2,Made up,A5,STANDARD,FALSE,SP_PMP0003_dsHzAlmL
4097,SP,PMP0003,_dskWAlmH,DRV_02VSD/SS,Pump 3,Power High Alarm,BOOL,DI,166,g1v2 Binary Input with Flags,Class 3 <5>,153205,,,,,None <3>,,Disabled <0>,Disabled <0>,,,,,,,,,,,,Alarms,,A5,Y,X&&(W1||W2),Alarm Rationalisation.BRISBANE.Motor_power.High,A5,STANDARD,FALSE,SP_PMP0003_dskWAlmH
4098,SP,PMP0003,_dskWAlmL,DRV_02VSD/SS,Pump 3,Power Low Alarm,BOOL,DI,169,g1v2 Binary Input with Flags,Class 3 <5>,153206,,,,,None <3>,,Disabled <0>,Disabled <0>,,,,,,,,,,,,Alarms,,A5,Y,X&&(W1||W2),Alarm Rationalisation.BRISBANE.Motor_power.Low,A5,STANDARD,FALSE,SP_PMP0003_dskWAlmL
4099,SP,PMP0003,_dsAmpBPV,DRV_02AIAmps,Pump 3,Current Invalid,BOOL,DI,41,g1v2 Binary Input with Flags,Class 3 <5>,153207,,,,,None <3>,,Disabled <0>,Disabled <0>,,,,,,,,,,,,Alarms,,A4,Y,X,Alarm Rationalisation.BRISBANE.Motor_current.Invalid_PV,A4,STANDARD,FALSE,SP_PMP0003_dsAmpBPV
4100,SP,PMP0003,_dsBlk,DRV_02Blk,Pump 3,Blocked,BOOL,DI,56,g1v2 Binary Input with Flags,Class 3 <5>,153210,,,,,None <3>,,Disabled <0>,Disabled <0>,,,,,,,,,,,,Alarms,,A5 (D),Y,X&&(H1||H2),Alarm Rationalisation.BRISBANE.Sewer_pump.Blocked,A5 (D),STANDARD,FALSE,SP_PMP0003_dsBlk
4101,SP,PMP0003,_dsCtrlPwrFlt,DRV_02a,Pump 3,Control Power Fault,BOOL,DI,76,g1v2 Binary Input with Flags,Class 3 <5>,153211,,,,,None <3>,,Disabled <0>,Disabled <0>,,,,,,,,,,,,Alarms,,A5 (D),Y,X,Alarm Rationalisation.BRISBANE.Sewer_pump.Mains_fail,A5 (D),STANDARD,FALSE,SP_PMP0003_dsCtrlPwrFlt
4102,SP,PMP0003,_dsDeg,DRV_02a,Pump 3,Degraded,BOOL,DI,80,g1v2 Binary Input with Flags,Class 3 <5>,153216,,,,,None <3>,,Disabled <0>,Disabled <0>,,,,,,,,,,,,Alarms,,A4,Y,X,Alarm Rationalisation.BRISBANE.Sewer_pump.Degraded,A4,STANDARD,FALSE,SP_PMP0003_dsDeg
4103,SP,PMP0003,_dsDrvFlt,DRV_02,Pump 3,Drive Fault,BOOL,DI,84,g1v2 Binary Input with Flags,Class 3 <5>,153217,,,,,None <3>,,Disabled <0>,Disabled <0>,,,,,,,,,,,,Alarms,,A5,Y,X,Alarm Rationalisation.BRISBANE.Variable_speed_drive.Fault,A5,STANDARD,FALSE,SP_PMP0003_dsDrvFlt
4104,SP,PMP0003,_dsDrvFltH,DRV_02a,Pump 3,Drive Fault Count Exceeded,BOOL,DI,89,g1v2 Binary Input with Flags,Class 3 <5>,153218,,,,,None <3>,,Disabled <0>,Disabled <0>,,,,,,,,,,,,Alarms,,A5 (D),Y,X,Alarm Rationalisation.BRISBANE.Variable_speed_drive.Count_check,A5 (D),STANDARD,FALSE,SP_PMP0003_dsDrvFltH
4105,SP,PMP0003,_dsEquIL,DRV_02a,Pump 3,Equipment Interlock,BOOL,DI,96,g1v2 Binary Input with Flags,Class 3 <5>,153223,,,,,None <3>,,Disabled <0>,Disabled <0>,,,,,,,,,,,,Alarms,,A5,Y,X,Made up,A5,STANDARD,FALSE,SP_PMP0003_dsEquIL
4106,SP,PMP0003,_dsEstop,DRV_02a,Pump 3,EStop Relay Fault,BOOL,DI,101,g1v2 Binary Input with Flags,Class 3 <5>,153224,,,,,None <3>,,Disabled <0>,Disabled <0>,,,,,,,,,,,,Alarms,,A5 (D),Y,X,Alarm Rationalisation.BRISBANE.Sewer_pump.Emergency_stop,A5 (D),STANDARD,FALSE,SP_PMP0003_dsEstop
4107,SP,PMP0003,_dsF2Stp,DRV_02a,Pump 3,Failed to Stop,BOOL,DI,125,g1v2 Binary Input with Flags,Class 3 <5>,153225,,,,,None <3>,,Disabled <0>,Disabled <0>,,,,,,,,,,,,Alarms,,A5 (D),Y,X,Alarm Rationalisation.BRISBANE.Sewer_pump.Fail_to_stop,A5 (D),STANDARD,FALSE,SP_PMP0003_dsF2Stp
4108,SP,PMP0003,_dsF2Str,DRV_02a,Pump 3,Failed to Start,BOOL,DI,130,g1v2 Binary Input with Flags,Class 3 <5>,153226,,,,,None <3>,,Disabled <0>,Disabled <0>,,,,,,,,,,,,Alarms,,A5 (D),Y,X,Alarm Rationalisation.BRISBANE.Sewer_pump.Fail_to_run,A5 (D),STANDARD,FALSE,SP_PMP0003_dsF2Str
4109,SP,PMP0003,_dsInh,DRV_02a,Pump 3,Inhibited,BOOL,DI,159,g1v2 Binary Input with Flags,Class 3 <5>,153228,,,,,None <3>,,Disabled <0>,Disabled <0>,,,,,,,,,,,,Alarms,,A5,Y,X,Alarm Rationalisation.BRISBANE.Sewer_pump.Inhibit_Fbk,A5,STANDARD,FALSE,SP_PMP0003_dsInh
4110,SP,PMP0003,_dsMICFlt,DRV_02MPSPS,Pump 3,Moisture In Chamber,BOOL,DI,185,g1v2 Binary Input with Flags,Class 3 <5>,153230,,,,,None <3>,,Disabled <0>,Disabled <0>,,,,,,,,,,,,Alarms,,A5,Y,X&&B2,Alarm Rationalisation.BRISBANE.Sewer_pump.Fail_to_stop,A5,STANDARD,FALSE,SP_PMP0003_dsMICFlt
4111,SP,PMP0003,_dsMIOFlt,DRV_02MPSPS,Pump 3,Moisture in Oil,BOOL,DI,188,g1v2 Binary Input with Flags,Class 3 <5>,153231,,,,,None <3>,,Disabled <0>,Disabled <0>,,,,,,,,,,,,Alarms,,A5,Y,X&&A,Alarm Rationalisation.BRISBANE.Sewer_pump.Moisture_in_oil_fault,A5,STANDARD,FALSE,SP_PMP0003_dsMIOFlt
4112,SP,PMP0003,_dsMISFlt,DRV_02MPSPS,Pump 3,Moisture in Stator,BOOL,DI,191,g1v2 Binary Input with Flags,Class 3 <5>,153232,,,,,None <3>,,Disabled <0>,Disabled <0>,,,,,,,,,,,,Alarms,,A5,Y,X&&B1,Made up,A5,STANDARD,FALSE,SP_PMP0003_dsMISFlt
4113,SP,PMP0003,_dsMOTFlt,DRV_02MPSPS,Pump 3,Motor Over Temperature,BOOL,DI,194,g1v2 Binary Input with Flags,Class 3 <5>,153233,,,,,None <3>,,Disabled <0>,Disabled <0>,,,,,,,,,,,,Alarms,,A5,Y,X&&B2,Made up,A5,STANDARD,FALSE,SP_PMP0003_dsMOTFlt
4114,SP,PMP0003,_dsMan,DRV_02a,Pump 3,Manual mode,BOOL,DI,179,g1v2 Binary Input with Flags,Class 3 <5>,153229,,,,,None <3>,,Disabled <0>,Disabled <0>,,,,,,,,,,,,Status,,A5,Y,X,Made up,A5,STANDARD,FALSE,SP_PMP0003_dsMan
4115,SP,PMP0003,_dsPrcIL,DRV_02a,Pump 3,Process Interlock,BOOL,DI,213,g1v2 Binary Input with Flags,Class 3 <5>,153236,,,,,None <3>,,Disabled <0>,Disabled <0>,,,,,,,,,,,,Alarms,,A5,Y,X,Made up,A5,STANDARD,FALSE,SP_PMP0003_dsPrcIL
4116,SP,PMP0003,_dsRem,DRV_02a,Pump 3,Remote Mode,BOOL,DI,220,g1v2 Binary Input with Flags,Class 3 <5>,153237,,,,,None <3>,,Disabled <0>,Disabled <0>,,,,,,,,,,,,Alarms,,A5,Y,X,Made up,A5,STANDARD,FALSE,SP_PMP0003_dsRem
4117,SP,PMP0003,_dsRng,DRV_02,Pump 3,Running,BOOL,DI,226,g1v2 Binary Input with Flags,Class 3 <5>,153238,,,,,None <3>,,Disabled <0>,Disabled <0>,,,,,,,,,,,,ROOT,,A5,Y,X,Alarm Rationalisation.BRISBANE.Sewer_pump.Running,A5,STANDARD,FALSE,SP_PMP0003_dsRng
4118,SP,PMP0003,_dsStrIL,DRV_02a,Pump 3,Start Permissive,BOOL,DI,253,g1v2 Binary Input with Flags,Class 3 <5>,153241,,,,,None <3>,,Disabled <0>,Disabled <0>,,,,,,,,,,,,Alarms,,A5,Y,X,Made up,A5,STANDARD,FALSE,SP_PMP0003_dsStrIL
4119,SP,PMP0003,_dsUnavl,DRV_02,Pump 3,Unavailable,BOOL,DI,277,g1v2 Binary Input with Flags,Class 3 <5>,153227,,,,,None <3>,,Disabled <0>,Disabled <0>,,,,,,,,,,,,Alarms,,A5,Y,X,Alarm Rationalisation.BRISBANE.Sewer_pump.Unavailable,A5,STANDARD,FALSE,SP_PMP0003_dsUnavl
4139,SP,PMP1001,_asRunMin,DRV_02,Dry Well Sump Pump,Run Minutes,DINT,AI,114,g30v1 32b Int AI Flags,Class 2 <3>,454023,0,100000,0,100000,Absolute <1>,10,Disabled <0>,Disabled <0>,,,,,,,Min,,,,,Statistics,,,Y,E,,AD1B2,STANDARD,0,SP_PMP1001_asRunMin
4140,SP,PMP1001,_dcRst,DRV_02a,Dry Well Sump Pump,Fault Reset,BOOL,DO,40,g10v2 Binary Output with Flags,Class 0 (static) <0>,,,,,,None <3>,,Disabled <0>,Disabled <0>,,,,,,,,Manual control,,,,Alarms,,A5,Y,E,,A5 (D),STANDARD,FALSE,SP_PMP1001_dcRst
4143,SP,PMP1001,_dsDrvFlt,DRV_02,Dry Well Sump Pump,Drive Fault,BOOL,DI,85,g1v2 Binary Input with Flags,Class 3 <5>,154016,,,,,None <3>,,Disabled <0>,Disabled <0>,,,,,,,,,,,,Alarms,,A5,Y,E,Made up,A5,STANDARD,FALSE,SP_PMP1001_dsDrvFlt
4144,SP,PMP1001,_dsNoStrH,DRV_02Sump,Dry Well Sump Pump,Excessive Cycle,BOOL,DI,195,g1v2 Binary Input with Flags,Class 3 <5>,154033,,,,,None <3>,,Disabled <0>,Disabled <0>,,,,,,,,,,,,Alarms,,A4,Y,E,Alarm Rationalisation.BRISBANE.Sump_Pump.Excessive_cycle,A4,STANDARD,FALSE,SP_PMP1001_dsNoStrH
4145,SP,PMP1001,_dsNotRunM,DRV_02Sump,Dry Well Sump Pump,Not Running in a Month,BOOL,DI,197,g1v2 Binary Input with Flags,Class 3 <5>,154034,,,,,None <3>,,Disabled <0>,Disabled <0>,,,,,,,,,,,,Alarms,,A5,Y,E,Made up,A5,STANDARD,FALSE,SP_PMP1001_dsNotRunM
4146,SP,PMP1001,_dsRng,DRV_02,Dry Well Sump Pump,Running,BOOL,DI,227,g1v2 Binary Input with Flags,Class 3 <5>,154037,,,,,None <3>,,Disabled <0>,Disabled <0>,,,,,,,,,,,,ROOT,,A5,Y,E,Made up,A5,STANDARD,FALSE,SP_PMP1001_dsRng
4147,SP,PMP1001,_dsRunMinH,DRV_02Sump,Dry Well Sump Pump,Excessive Run,BOOL,DI,233,g1v2 Binary Input with Flags,Class 3 <5>,154038,,,,,None <3>,,Disabled <0>,Disabled <0>,,,,,,,Min,,,,,Alarms,,A5,Y,E,Alarm Rationalisation.BRISBANE.Sump_Pump.Excessive_run,A5,STANDARD,FALSE,SP_PMP1001_dsRunMinH
4149,SP,PMP2001,_asNoStr,DRV_02,Emergency Storage Dewatering Pump,Number of Starts,INT,AI,49,g30v2 16b Int AI Flags,Class 2 <3>,454211,0,10000,0,10000,Absolute <1>,10,Disabled <0>,Disabled <0>,,,,,,,,,,,,Statistics,,,Y,G1,,AD1B2,STANDARD,0,SP_PMP2001_asNoStr
4150,SP,PMP2001,_asNoStrYtd,DRV_02a,Emergency Storage Dewatering Pump,Number of Starts Yesterday,INT,AI,53,g30v2 16b Int AI Flags,Class 2 <3>,454213,0,10000,0,10000,Absolute <1>,1,Disabled <0>,Disabled <0>,,,,,,,,,,,,Statistics,,,Y,G1,,AD1B1,STANDARD,0,SP_PMP2001_asNoStrYtd
4151,SP,PMP2001,_asRunHrs,DRV_02,Emergency Storage Dewatering Pump,Run Hours,DINT,AI,109,g30v1 32b Int AI Flags,Class 2 <3>,454219,0,100000,0,100000,Absolute <1>,1,Disabled <0>,Disabled <0>,,,,,,,Hr,,,,,Statistics,,,Y,G1,,AD1B1,STANDARD,0,SP_PMP2001_asRunHrs
4152,SP,PMP2001,_asRunHrsYtd,DRV_02a,Emergency Storage Dewatering Pump,Run Hours Yesterday,DINT,AI,113,g30v1 32b Int AI Flags,Class 2 <3>,454221,0,100000,0,100000,Absolute <1>,1,Disabled <0>,Disabled <0>,,,,,,,Hr,,,,,Statistics,,,Y,G1,,AD1B1,STANDARD,0,SP_PMP2001_asRunHrsYtd
4153,SP,PMP2001,_asRunMin,DRV_02,Emergency Storage Dewatering Pump,Run Minutes,DINT,AI,115,g30v1 32b Int AI Flags,Class 2 <3>,454223,0,100000,0,100000,Absolute <1>,10,Disabled <0>,Disabled <0>,,,,,,,Min,,,,,Statistics,,,Y,G1,,AD1B2,STANDARD,0,SP_PMP2001_asRunMin
4154,SP,PMP2001,_dcAuto,DRV_02a,Emergency Storage Dewatering Pump,Auto Mode Request,BOOL,DO,6,g10v2 Binary Output with Flags,Class 0 (static) <0>,,,,,,None <3>,,Disabled <0>,Disabled <0>,,,,,,,,Control mode request,,,,Status,,A5,Y,G1,,A5 (D),STANDARD,FALSE,SP_PMP2001_dcAuto
4157,SP,PMP2001,_dcMStp,DRV_02a,Emergency Storage Dewatering Pump,Manual Stop Request,BOOL,DO,30,g10v2 Binary Output with Flags,Class 0 (static) <0>,,,,,,None <3>,,Disabled <0>,Disabled <0>,,,,,,,,Manual control,,,,Status,,A5,Y,G1,,A5 (D),STANDARD,FALSE,SP_PMP2001_dcMStp
4158,SP,PMP2001,_dcMStr,DRV_02a,Emergency Storage Dewatering Pump,Manual Start Request,BOOL,DO,34,g10v2 Binary Output with Flags,Class 0 (static) <0>,,,,,,None <3>,,Disabled <0>,Disabled <0>,,,,,,,,Manual control,,,,Status,,A5,Y,G1,,A5 (D),STANDARD,FALSE,SP_PMP2001_dcMStr
4159,SP,PMP2001,_dcMan,DRV_02a,Emergency Storage Dewatering Pump,Manual Mode Request,BOOL,DO,23,g10v2 Binary Output with Flags,Class 0 (static) <0>,,,,,,None <3>,,Disabled <0>,Disabled <0>,,,,,,,,Control mode request,,,,Status,,A5,Y,G1,,A5 (D),STANDARD,FALSE,SP_PMP2001_dcMan
4160,SP,PMP2001,_dcRst,DRV_02a,Emergency Storage Dewatering Pump,Fault Reset,BOOL,DO,41,g10v2 Binary Output with Flags,Class 0 (static) <0>,,,,,,None <3>,,Disabled <0>,Disabled <0>,,,,,,,,Manual control,,,,Alarms,,A5,Y,G1,,A5 (D),STANDARD,FALSE,SP_PMP2001_dcRst
4170,SP,PMP2001,_dsCtrlPwrFlt,DRV_02a,Emergency Storage Dewatering Pump,Control Power Fault,BOOL,DI,77,g1v2 Binary Input with Flags,Class 3 <5>,154210,,,,,None <3>,,Disabled <0>,Disabled <0>,,,,,,,,,,,,Alarms,,A5,Y,G1,Made up,A5,STANDARD,FALSE,SP_PMP2001_dsCtrlPwrFlt
4171,SP,PMP2001,_dsDrvFlt,DRV_02,Emergency Storage Dewatering Pump,Drive Fault,BOOL,DI,86,g1v2 Binary Input with Flags,Class 3 <5>,154216,,,,,None <3>,,Disabled <0>,Disabled <0>,,,,,,,,,,,,Alarms,,A5,Y,G1,Made up,A5,STANDARD,FALSE,SP_PMP2001_dsDrvFlt
4172,SP,PMP2001,_dsEquIL,DRV_02a,Emergency Storage Dewatering Pump,Equipment Interlock,BOOL,DI,97,g1v2 Binary Input with Flags,Class 3 <5>,154222,,,,,None <3>,,Disabled <0>,Disabled <0>,,,,,,,,,,,,Alarms,,A5,Y,G1,Made up,A5,STANDARD,FALSE,SP_PMP2001_dsEquIL
4173,SP,PMP2001,_dsEstop,DRV_02a,Emergency Storage Dewatering Pump,EStop Relay Fault,BOOL,DI,102,g1v2 Binary Input with Flags,Class 3 <5>,154223,,,,,None <3>,,Disabled <0>,Disabled <0>,,,,,,,,,,,,Alarms,,A5,Y,G1,Made up,A5,STANDARD,FALSE,SP_PMP2001_dsEstop
4174,SP,PMP2001,_dsF2Stp,DRV_02a,Emergency Storage Dewatering Pump,Failed to Stop,BOOL,DI,126,g1v2 Binary Input with Flags,Class 3 <5>,154224,,,,,None <3>,,Disabled <0>,Disabled <0>,,,,,,,,,,,,Alarms,,A5,Y,G1,Made up,A5,STANDARD,FALSE,SP_PMP2001_dsF2Stp
4175,SP,PMP2001,_dsF2Str,DRV_02a,Emergency Storage Dewatering Pump,Failed to Start,BOOL,DI,131,g1v2 Binary Input with Flags,Class 3 <5>,154225,,,,,None <3>,,Disabled <0>,Disabled <0>,,,,,,,,,,,,Alarms,,A5,Y,G1,Made up,A5,STANDARD,FALSE,SP_PMP2001_dsF2Str
4176,SP,PMP2001,_dsMan,DRV_02a,Emergency Storage Dewatering Pump,Manual mode,BOOL,DI,180,g1v2 Binary Input with Flags,Class 3 <5>,154228,,,,,None <3>,,Disabled <0>,Disabled <0>,,,,,,,,,,,,Status,,A5,Y,G1,Made up,A5,STANDARD,FALSE,SP_PMP2001_dsMan
4177,SP,PMP2001,_dsNoStrH,DRV_02Sump,Emergency Storage Dewatering Pump,Excessive Cycle,BOOL,DI,196,g1v2 Binary Input with Flags,Class 3 <5>,154233,,,,,None <3>,,Disabled <0>,Disabled <0>,,,,,,,,,,,,Alarms,,A5,Y,G1,Made up,A5,STANDARD,FALSE,SP_PMP2001_dsNoStrH
4178,SP,PMP2001,_dsPrcIL,DRV_02a,Emergency Storage Dewatering Pump,Process Interlock,BOOL,DI,214,g1v2 Binary Input with Flags,Class 3 <5>,154235,,,,,None <3>,,Disabled <0>,Disabled <0>,,,,,,,,,,,,Alarms,,A5,Y,G1,Made up,A5,STANDARD,FALSE,SP_PMP2001_dsPrcIL
4179,SP,PMP2001,_dsRem,DRV_02a,Emergency Storage Dewatering Pump,Remote Mode,BOOL,DI,221,g1v2 Binary Input with Flags,Class 3 <5>,154236,,,,,None <3>,,Disabled <0>,Disabled <0>,,,,,,,,,,,,Alarms,,A5,Y,G1,Made up,A5,STANDARD,FALSE,SP_PMP2001_dsRem
4180,SP,PMP2001,_dsRng,DRV_02,Emergency Storage Dewatering Pump,Running,BOOL,DI,228,g1v2 Binary Input with Flags,Class 3 <5>,154237,,,,,None <3>,,Disabled <0>,Disabled <0>,,,,,,,,,,,,ROOT,,A5,Y,G1,Alarm Rationalisation.BRISBANE.Dewatering Pump.Running,A5,STANDARD,FALSE,SP_PMP2001_dsRng
4181,SP,PMP2001,_dsRunMinH,DRV_02Sump,Emergency Storage Dewatering Pump,Excessive Run,BOOL,DI,234,g1v2 Binary Input with Flags,Class 3 <5>,154238,,,,,None <3>,,Disabled <0>,Disabled <0>,,,,,,,Min,,,,,Alarms,,A3,Y,G1,Made up,A3,STANDARD,FALSE,SP_PMP2001_dsRunMinH
4182,SP,PMP2001,_dsStrIL,DRV_02a,Emergency Storage Dewatering Pump,Start Permissive,BOOL,DI,254,g1v2 Binary Input with Flags,Class 3 <5>,154240,,,,,None <3>,,Disabled <0>,Disabled <0>,,,,,,,,,,,,Alarms,,A5,Y,G1,Made up,A5,STANDARD,FALSE,SP_PMP2001_dsStrIL
4183,SP,PMP2001,_dsUnavl,DRV_02,Emergency Storage Dewatering Pump,Unavailable,BOOL,DI,278,g1v2 Binary Input with Flags,Class 3 <5>,154226,,,,,None <3>,,Disabled <0>,Disabled <0>,,,,,,,,,,,,Alarms,,A3,Y,G1,Made up,A3,STANDARD,FALSE,SP_PMP2001_dsUnavl
4194,SP,PSU0001,_dsBattFlt,STN_01,24VDC Power Supply,Battery Fault,BOOL,DI,52,g1v2 Binary Input with Flags,Class 3 <5>,157205,,,,,None <3>,,Disabled <0>,Disabled <0>,,,,,,,,,,,,Station.Control,,A3,Y,Standard,Alarm Rationalisation.BRISBANE.RTU.Battery_fail,A3,STANDARD,FALSE,SP_PSU0001_dsBattFlt
4195,SP,PSU0001,_dsFlt,STN_01,24VDC Power Supply,Fault,BOOL,DI,141,g1v2 Binary Input with Flags,Class 2 <3>,157214,,,,,None <3>,,Disabled <0>,Disabled <0>,,,,,,,,,,,,Station.Control,,A2,Y,Standard,Alarm Rationalisation.BRISBANE.RTU.Mains_fail,A2,STANDARD,FALSE,SP_PSU0001_dsFlt
4202,SP,RTU0001,_asProjDay,STN_01,RTU,Code Version Day,INT,AI,65,g30v2 16b Int AI Flags,Class 0 (static) <0>,445409,0,31,0,31,None <3>,,Disabled <0>,Disabled <0>,,,,,,,Day,,,,,Status,,A0,Y,Standard,,L3,STANDARD,0,SP_RTU0001_asProjDay
4203,SP,RTU0001,_asProjHour,STN_01,RTU,Code Version Hour,INT,AI,66,g30v2 16b Int AI Flags,Class 0 (static) <0>,455411,0,59,0,59,None <3>,,Disabled <0>,Disabled <0>,,,,,,,Hr,,,,,Status,,A0,Y,Standard,,L3,STANDARD,0,SP_RTU0001_asProjHour
4204,SP,RTU0001,_asProjMin,STN_01,RTU,Code Version Minute,INT,AI,67,g30v2 16b Int AI Flags,Class 0 (static) <0>,455413,0,59,0,59,None <3>,,Disabled <0>,Disabled <0>,,,,,,,Min,,,,,Status,,A0,Y,Standard,,L3,STANDARD,0,SP_RTU0001_asProjMin
4205,SP,RTU0001,_asProjMonth,STN_01,RTU,Code Version Month,INT,AI,68,g30v2 16b Int AI Flags,Class 0 (static) <0>,455415,1,12,1,12,None <3>,,Disabled <0>,Disabled <0>,,,,,,,Month,,,,,Status,,A0,Y,Standard,,L3,STANDARD,0,SP_RTU0001_asProjMonth
4206,SP,RTU0001,_asProjSec,STN_01,RTU,Code Version Second,INT,AI,69,g30v2 16b Int AI Flags,Class 0 (static) <0>,455417,0,59,0,59,None <3>,,Disabled <0>,Disabled <0>,,,,,,,Sec,,,,,Status,,A0,Y,Standard,,L3,STANDARD,0,SP_RTU0001_asProjSec
4207,SP,RTU0001,_asProjSig,STN_01,RTU,Code Signature,DINT,AI,70,g30v1 32b Int AI Flags,Class 0 (static) <0>,455419,0,100000,0,100000,None <3>,,Disabled <0>,Disabled <0>,,,,,,,,,,,,Status,,A0,Y,Standard,,L3,STANDARD,0,SP_RTU0001_asProjSig
4208,SP,RTU0001,_asProjVer,STN_01,RTU,Code Version,DINT,AI,71,g30v1 32b Int AI Flags,Class 0 (static) <0>,455421,0,100000,0,100000,None <3>,,Disabled <0>,Disabled <0>,,,,,,,,,,,,Status,,A0,Y,Standard,,L3,STANDARD,0,SP_RTU0001_asProjVer
4209,SP,RTU0001,_asProjYear,STN_01,RTU,Code Version Year,INT,AI,72,g30v2 16b Int AI Flags,Class 0 (static) <0>,455423,0,3000,0,3000,None <3>,,Disabled <0>,Disabled <0>,,,,,,,,,,,,Status,,A0,Y,Standard,,L3,STANDARD,0,SP_RTU0001_asProjYear
4210,SP,RTU0001,_asScanTime,STN_01,RTU,Scan Time,INT,AI,116,g30v2 16b Int AI Flags,Class 0 (static) <0>,455425,0,3000,0,3000,None <3>,,Disabled <0>,Disabled <0>,,,,,,,ms,,,,,Status,,A0,Y,Standard,,L3,STANDARD,0,SP_RTU0001_asScanTime
4213,SP,RTU0001,_dcAbnOpsRst,STN_01,RTU,Abnormal Operation Reset,BOOL,DO,0,g10v2 Binary Output with Flags,Class 0 (static) <0>,,,,,,None <3>,,Disabled <0>,Disabled <0>,,,,,,,,Alarm Reset,,,,Alarms,,A5,Y,Standard,,A5 (D),STANDARD,FALSE,SP_RTU0001_dcAbnOpsRst
4215,SP,RTU0001,_dsAbOpFlt,STN_01,RTU,Abnormal Operation Fault,BOOL,DI,0,g1v2 Binary Input with Flags,Class 3 <5>,155401,,,,,None <3>,,Disabled <0>,Disabled <0>,,,,,,,,,,LATCHED,,Alarms,,A3,Y,Standard,Alarm Rationalisation.BRISBANE.RTU.Abnormal_Operation,A3,STANDARD,FALSE,SP_RTU0001_dsAbOpFlt
4216,SP,RTU0001,_dsBattFlt,STN_01,RTU,Battery Fault,BOOL,DI,53,g1v2 Binary Input with Flags,Class 3 <5>,,,,,,None <3>,,Disabled <0>,Disabled <0>,,,,,,,,,,LATCHED,,Alarms,,A3,Y,Standard,Made up,A3,STANDARD,FALSE,SP_RTU0001_dsBattFlt
4217,SP,RTU0001,_dsCldStrFlt,STN_01,RTU,Cold Start Fault,BOOL,DI,70,g1v2 Binary Input with Flags,Class 3 <5>,,,,,,None <3>,,Disabled <0>,Disabled <0>,,,,,,,,,,LATCHED,,Alarms,,A5,Y,Standard,Alarm Rationalisation.BRISBANE.RTU.Cold Re-Start,A5,STANDARD,FALSE,SP_RTU0001_dsCldStrFlt
4218,SP,RTU0001,_dsDPMFlt,DPM_01,RTU,Power Meter Communications Fault,BOOL,DI,81,g1v2 Binary Input with Flags,Class 3 <5>,155402,,,,,None <3>,,Disabled <0>,Disabled <0>,,,,,,,,,,,,Alarms,,A5,Y,Standard,Made up,A5,STANDARD,FALSE,SP_RTU0001_dsDPMFlt
4219,SP,RTU0001,_dsSysErr,STN_01,RTU,System Error,BOOL,DI,255,g1v2 Binary Input with Flags,Class 3 <5>,,,,,,None <3>,,Disabled <0>,Disabled <0>,,,,,,,,,,,,Alarms,,A5,Y,Standard,Made up,A5,STANDARD,FALSE,SP_RTU0001_dsSysErr
